200
(
(0.286432 (0.000000 0.000000 0.000000))
(0.289447 (0.000000 0.000000 0.000000))
(0.292462 (0.000000 0.000000 0.000000))
(0.295477 (0.000000 0.000000 0.000000))
(0.298492 (0.000000 0.000000 0.000000))
(0.301508 (0.000000 0.000000 0.000000))
(0.304523 (0.000000 0.000000 0.000000))
(0.307538 (0.000000 0.000000 0.000000))
(0.310553 (0.000000 0.000000 0.000000))
(0.313568 (0.000000 0.000000 0.000000))
(0.316583 (0.000000 0.000000 0.000000))
(0.319598 (0.000000 0.000000 0.000000))
(0.322613 (0.000000 0.000000 0.000000))
(0.325628 (0.000000 0.000000 0.000000))
(0.328643 (0.000000 0.000000 0.000000))
(0.331658 (0.000000 0.000000 0.000000))
(0.334673 (0.000000 0.000000 0.000000))
(0.337688 (0.000000 0.000000 0.000000))
(0.340704 (0.000000 0.000000 0.000000))
(0.343719 (0.000000 0.000000 0.000000))
(0.346734 (0.000000 0.000000 0.000000))
(0.349749 (0.000000 0.000000 0.000000))
(0.352764 (0.000000 0.000000 0.000000))
(0.355779 (0.000000 0.000000 0.000000))
(0.358794 (0.000000 0.000000 0.000000))
(0.361809 (0.000000 0.000000 0.000000))
(0.364824 (0.000000 0.000000 0.000000))
(0.367839 (0.000000 0.000000 0.000000))
(0.370854 (0.000000 0.000000 0.000000))
(0.373869 (0.000000 0.000000 0.000000))
(0.376884 (0.000000 0.000000 0.000000))
(0.379899 (0.000000 0.000000 0.000000))
(0.382915 (0.000000 0.000000 0.000000))
(0.385930 (0.000000 0.000000 0.000000))
(0.388945 (0.000000 0.000000 0.000000))
(0.391960 (0.000000 0.000000 0.000000))
(0.394975 (0.000000 0.000000 0.000000))
(0.397990 (0.000000 0.000000 0.000000))
(0.401005 (0.000000 0.000000 0.000000))
(0.404020 (0.000000 0.000000 0.000000))
(0.407035 (0.000000 0.000000 0.000000))
(0.410050 (0.000000 0.000000 0.000000))
(0.413065 (0.000000 0.000000 0.000000))
(0.416080 (0.000000 0.000000 0.000000))
(0.419095 (0.000000 0.000000 0.000000))
(0.422111 (0.000000 0.000000 0.000000))
(0.425126 (0.000000 0.000000 0.000000))
(0.428141 (0.000000 0.000000 0.000000))
(0.431156 (0.000000 0.000000 0.000000))
(0.434171 (0.000000 0.000000 0.000000))
(0.437186 (0.000000 0.000000 0.000000))
(0.440201 (0.000000 0.000000 0.000000))
(0.443216 (0.000000 0.000000 0.000000))
(0.446231 (0.000000 0.000000 0.000000))
(0.449246 (0.000000 0.000000 0.000000))
(0.452261 (0.000000 0.000000 0.000000))
(0.455276 (0.000000 0.000000 0.000000))
(0.458291 (0.000000 0.000000 0.000000))
(0.461307 (0.000000 0.000000 0.000000))
(0.464322 (0.000000 0.000000 0.000000))
(0.467337 (0.000000 0.000000 0.000000))
(0.470352 (0.000000 0.000000 0.000000))
(0.473367 (0.000000 0.000000 0.000000))
(0.476382 (0.000000 0.000000 0.000000))
(0.479397 (0.000000 0.000000 0.000000))
(0.482412 (0.000000 0.000000 0.000000))
(0.485427 (0.000000 0.000000 0.000000))
(0.488442 (0.000000 0.000000 0.000000))
(0.491457 (0.000000 0.000000 0.000000))
(0.494472 (0.000000 0.000000 0.000000))
(0.497487 (0.000000 0.000000 0.000000))
(0.500503 (0.000000 0.000000 0.000000))
(0.503518 (0.000000 0.000000 0.000000))
(0.506533 (0.000000 0.000000 0.000000))
(0.509548 (0.000000 0.000000 0.000000))
(0.512563 (0.000000 0.000000 0.000000))
(0.515578 (0.000000 0.000000 0.000000))
(0.518593 (0.000000 0.000000 0.000000))
(0.521608 (0.000000 0.000000 0.000000))
(0.524623 (0.000000 0.000000 0.000000))
(0.527638 (0.000000 0.000000 0.000000))
(0.530653 (0.000000 0.000000 0.000000))
(0.533668 (0.000000 0.000000 0.000000))
(0.536683 (0.000000 0.000000 0.000000))
(0.539698 (0.000000 0.000000 0.000000))
(0.542714 (0.000000 0.000000 0.000000))
(0.545729 (0.000000 0.000000 0.000000))
(0.548744 (0.000000 0.000000 0.000000))
(0.551759 (0.000000 0.000000 0.000000))
(0.554774 (0.000000 0.000000 0.000000))
(0.557789 (0.000000 0.000000 0.000000))
(0.560804 (0.000000 0.000000 0.000000))
(0.563819 (0.000000 0.000000 0.000000))
(0.566834 (0.000000 0.000000 0.000000))
(0.569849 (0.000000 0.000000 0.000000))
(0.572864 (0.000000 0.000000 0.000000))
(0.575879 (0.000000 0.000000 0.000000))
(0.578894 (0.000000 0.000000 0.000000))
(0.581910 (0.000000 0.000000 0.000000))
(0.584925 (0.000000 0.000000 0.000000))
(0.587940 (0.000000 0.000000 0.000000))
(0.590955 (0.000000 0.000000 0.000000))
(0.593970 (0.000000 0.000000 0.000000))
(0.596985 (0.000000 0.000000 0.000000))
(0.600000 (0.000000 0.000000 0.000000))
)
